bangla word,translitered bangla word
অযোধ্যা,ayodhya
অযোধ্যা_নগরী,ayodhya_nagarii
সাকেত,saket
অবধ,avadh
কোশল,koshal
মেয়েলি,maeli
বিভীষণ,bibhishan
বৈষ্ণব,vaishnava
শৈব,shaiv
বিবাহিতা,vivanhita
যুদ্ধবীর,yuddhvir
রণবীর,ranvir
বস্তা,basta
থলি,thali
আবরণ,aavaran
দুঃশাসন,duhshasan
যশোদা,yashoda
যশোমতি,yashomati
নন্দরাণী,nandarani
ধৃতরাষ্ট্র,dhrutarashtra
আম্বিকেয়,ambikeya
ভূতবাধা,bhutawadha
বালী,bali
তারাপতি,tarapati
সুগ্রীবাগ্রজ,sugrivagraj
তারানাথ,taranath
কশীপ,kaship
তারাধিপ,taradhip
তারেশ,taresh
রাধা,radha
রাধিকা,radhika
শ্যামা,shyama
রাধারাণী,radharani
কেশবপ্রিয়া,keshabpria
বৃন্দাবনেশ্বরী,vrindavaneswari
বিরহ,birah
বিচ্ছেদ,bichaaed
দুর্যোধন,duryodhana
বৃদ্ধাবস্থা,vruddhavstha
বার্ধক্য,bardhakya
জপ,jap
ভীষ্ম,bhishma
ভীষ্ম_পিতামহ,bhishma_pitamah
দেবব্রত,devavrat
গঙ্গাদত্ত,gangadatt
পুরাবসু,puravasu
তালকেতু,talketu
ভোজন,bhojan
ভোজন_কর্ম,bhojan_karm
খাদ্যগ্রহণ,khadyagrahan
আর্থিক_সহায়তা,arthik_sahayata
আর্থিক_সাহায্য,arthik_sahayya
মাত্রা,matra
স্বরমাত্রা,swarmatra
মোহিনী_শক্তি,mohini_shakti
মোহনী_ক্ষমতা,mohani_kshamata
মুহূর্ত,muhoorth
মুগ,mug
অহল্যা,ahalya
গৌতমী,gautami
যোগ,yoga
হোলি,holi
দোল,dol
হেরে_যাওয়া,here_yawa
অসফল_হওয়া,asaphal_haoya
বিফল_হওয়া,bifal_haoya
লাখ,lakh
লক্ষ,laksh
100000,100000
১০০০০০,100000
সবসময়,sabasma
প্রতি_ক্ষণ,prati_kshan
ক্ষণে_ক্ষণে,kshane_kshane
বংশীয়,banshin
বাচ্চা,bachcha
বালক,baalak
শিশু,shishu
জঙ্গলী,jungli
বন্য,banya
বুনো,buno
সমবয়স্ক,samabaisk
এক_বয়সী,ek_baisi
সমবয়সী,samavaisi
ব্রহ্মলোক,brahmalok
ব্রহ্মপুরী,brahampuri
প্রস্ফুটিত,prasphutit
ফোটা,phota
করবদ্ধ,karbaddh
অঞ্জলিবদ্ধ,anjalibdh
যে_খায়,ye_kha
-আহারী,-ahari
স্থানান্তরিত_হওয়া,sthananthrit_haoya
বদলানো,badalano
দুর্বুদ্ধি,durbuddhi
কুবুদ্ধি,kubuddhi
সম্বন্ধ,sambandh
সংস্পর্শ,sansparsh
সম্পর্ক,sampark
স্পর্শ,sparsh
পতিব্রতা_স্ত্রী,patibrata_stree
পতিব্রতা,patibrata
সতী,sati
ক্ষমতাসীন_দল,kshamtasin_dal
সত্ত্বগুণ,sattvagun
সওয়ারী,sawyari
আরোহণ,arohan
হলুদ,halud
স্বর্ণবর্ণা,swarnabarna
হরিদ্রা,haridra
সধবা,sadhva
কুবের,kuber
রত্নগর্ভ,ratnagarbha
ধননাথ,dhannath
বসুপ্রদ,basuprad
অর্থদ,arthd
অলকাধীপ,alkadhip
অলকাধিপতি,alkadhipati
অলকাপতি,alkapati
নিধিনাথ,nidhinath
নিধিপ,nidhip
রত্নকর,ratnakar
মনুরাজ,manuraj
ঈশ্বরসখ,eshvarsakh
মনুষ্যধর্মা,manushyadhrma
সতীন,satin
সত্_সম্পর্ক,sat_sampark
উচ্চারণ_স্থল,uchcharan_sthal
উচ্চারণ_স্থান,uchcharan_sthan
উপাসনা_স্থল,upasana_sthal
পূজা_স্থল,puja_sthal
পূজা_স্থান,puja_sthan
স্নাত,snat
স্নান_করা,snana_kara
অবগাহিত,avagahit
হস্তরেখা,hastrekha
অন্ত্রপ্রদাহ,antrapradah
সুখদ_অবস্থা,sukhd_avastha
আজীবন,ajiban
সারা_জীবন,sara_jivan
জীবন_ভর,jivan_bar
মৃত্যু_পর্যন্ত,mrityu_percent
আমরণ,aamaran
উত্তর_ভারত,uttar_bharat
আর্যাবর্ত,aaryavart
মহাবীর,mahavir
ভগবান_মহাবীর,bhagwan_mahavir
বর্ধমান,vardhaman
বর্ধমান_মহাবীর,vardhaman_mahavir
সন,san
খ্রীষ্টাব্দ,christabd
এ_ডি,e_de
উত্পাটন,utpatan
উচ্ছেদ,uchchhaed
কূজন,kujan
গুঞ্জন,gunjan
চাটা,chata
অবলীঢ়,avalirh
গোমূত্র,gomutra
চরণামৃত,charanamrit
চরণোদক,charanodak
পাদ্য,pady
চরাচর,charachar
ছাপাই,chapai
মুদ্রণমূল্য,mudranmuly
ফুটো_করানো,phuto_karano
ফোটানো,photano
বিঁধানো,vidhano
ছিয়ানব্বই,sianbbai
৯৬,96
96,96
ছেচল্লিশ,chhechallish
৪৬,46
46,46
ছিয়াশি,chhiashi
৮৬,86
86,86
ছিয়াত্তর,chhiattar
৭৬,76
76,76
ছেদন_করা,chhedan_kara
মহাভারত,mahabharat
আলাদা_করা,alada_kara
পৃথক_করা,pruthak_kara
দূর_করা,dur_kara
বরমাল্য,barmalya
জয়মাল্য,jaimalya
বরমালা,barmala
জয়স্তম্ভ,jaistambh
বিজয়স্তম্ভ,vijaystambh
ধন্য,dhanya
কৃতার্থ,krutarth
দেড়গুণ,dergun
দেড়_গুণ,ded_guna
দোলা,dola
তপস্বিনী,tapasvini
তাপসী,tapasi
যোগিনী,yogini
পরিশ্রান্ত_করানো,parishrant_karano
ধনধান্য,dhanadhanya
দ্বারে-দ্বারে,dwar-dwar
দরজায়_দরজায়,darja_darja
দাঁতন,daantan
সারাদিন,saradin
দিনভর,dinaphar
দেওয়ানো,dewano
দৈনিক_মজুরী,dinik_majuri
দীক্ষা,deeksha
দীপমালা,dipmala
দোহন_করা,dohan_kara
দোয়ানো,doano
দেবগণ,devgan
সুরগণ,suragan
দেব_গণ,dev_gana
সুর_গণ,sur_gana
রাষ্ট্রীয়_ভাষা,rashtriya_bhaasha
রাজ্যভাষা,rajyabhasha
প্রাদেশিক_ভাষা,pradeshik_bhaasha
এর_মধ্যে,era_madhye
বেয়ান,bayan
ধোয়ানো,dhoano
ধ্বনিত,dhvanit
নিনাদিত,ninadit
নবাগত,navagata
স্নান_করানো,snana_karano
নামকরণ,namkaran
নীলিমা,neelima
পঠিত,pathit
কমল_সরোবর,kamal_sarovar
পদ্ম_সরোবর,padma_sarovar
অনীকিনী,anikini
কমলাকর,kamalakar
বিকশিত_হওয়া,bikashit_haoya
পল্লবিত_হওয়া,pallavit_haoya
প্রপিতামহ,prapitamah
পাপনাশক,papanashak
পেষানো,peshano
পুত্রবত্,putrabat
পুত্রতুল্য,putratulya
প্রতিবিম্বিত,pratibimbith
শতাংশ,shatansh
পারসেন্ট,parsent
প্রৌঢ়া,praudha
ছুঁড়ে_ফেলানো,chhude_phelano
ছোঁড়ানো,chondano
ঘোরানো,ghorano
চক্কর_লাগানো,chakkar_lagano
চক্কর,chakkar
বিতরণ_করা,vitharan_kara
বাজানো,bajano
বিড়বিড়_করা,birvid_kara
ভস্মীভূত,bhasmibhooth
ভিক্ষাবৃত্তি,bhikshavritti
ভীম,bhim
অনিলাত্মজ,anilatmaj
বকারি,bakari
বকরিপু,bakaripu
নাগবল,nagabal
মারুতাত্মজ,marutatmaj
ভাঙ্গানো,bhangano
ভ্রষ্টাচারী,bhrastachari
চেয়ে_পাঠানো,chay_pathano
আনানো,anano
মানভঞ্জন_করানো,manabhanjan_karano
মানানো,manano
মহাশয়,mahashya
মহোদয়,mahodaya
মামা,maama
মাতুল,matul
মামী,mami
মাতুলানী,matulani
মিথ্যা_অভিযোগ,mith_abhiyog
মিথ্যা_আরোপ,mith_aarope
কণ্ঠস্থ,kanchasth
মুখস্থ,mukhasth
প্রস্রাব_করানো,prasrav_karano
মুমূর্ষা,mumursha
মৃত্যুর_ইচ্ছা,mrityur_iccha
আদি_নিবাস,adi_niwas
মূল_নিবাস,mul_niwas
লুণ্ঠিত_হওয়া,luntit_haoya
যমলোক,yamalok
যমপুরী,yamapuri
মৃত্যুলোক,mrityulok
প্রেতপুরী,pretpuri
কাঁদানো,kaandano
লালিমা,lalima
লালী,lali
রক্তিমতা,raktimta
অরুণিমা,arunima
শোয়ানো,shwano
বত্সল,batsal
বিচারশীল,bichaarshil
বিচারবান,bichaarban
বিবেচক,vivechak
শুভ_কাজ,shubh_kaaj
শরণার্থী,sharnarthi
উদ্বাস্তু,udvastu
রিফিউজি,riffuji
শাসিত,shasit
প্রশাসিত,prashasit
সন্ন্যাস,sannyas
সন্ন্যাসাশ্রম,sannyasashram
সম্ভাবনা_থাকা,sambhavana_thaka
পারা,para
(করতে)পারা,(karte)para
সমদর্শী,samadarshi
সমর্পিত,samarpit
সর্বাধিকারী,sarvadhikari
বৈষয়িক,baishaik
সেলাইয়ের_মজুরী,sellyer_majuri
সৃজনকর্তা,srijankarta
স্রষ্টা,srashta
রচয়ীতা,rachayita
হাঁক_দেওয়া,haak_dewa
হাঁক_লাগানো,haak_lagano
হাঁক,haak
হাঁকা,haanka
ডাক,dak
হার-জিত,haar-jit
হার_জিত,haar_jit
জয়_পরাজয়,jai_parajay
চিকিত্সা_করা,chikitsa_kara
পোয়া,poa
সোয়া,soya
পৌনে,paune
কানভাঙ্গানে,kanbhangane
অস্পৃশ্যতা,asprushyata
ফিক্স্ড_ডিপোজিট,ficoad_dipojit
স্থায়ী_আমানত,sthayi_amanath
উত্তরপত্র,uttarpatra
উত্তরপুস্তিকা,utarpustika
উর্বর_জমি,urvar_jami
উর্বর_ভূমি,urvar_bhoomi
কৃষিদল,krishidal
কৃষকদল,krishakadal
কৃষকবর্গ,krishakaberg
গীত-সঙ্গীত,geeth-sangit
গীত_সঙ্গীত,geeth_sangit
দলিত,dalit
দলিত_ব্যক্তি,dalit_vyakti
খাওয়ানো,khawano
প্রাণাহূতি,pranahuti
নির্ণায়ক_ভোট,nirnayak_bhot
নির্ধারিত_পুঁজি,nirdhari_punji
চালু_করা,chalu_kara
বলবত্_করা,balbat_kara
ধোপানি,dhopani
অতিপক্ক,atipakk
বেশী_পাকা,veshi_paka
সম্বোধিত,sambodhit
লীলা,lila
চুপি-চুপি,chupi-chupi
কংগ্রেস,congress
এভাবে,evave
এরকমভাবে,erakambhave
সেরকম,serakam
সেইরকম,seirkam
রাজস্থান,rajasthan
হকচকিয়ে_যাওয়া,haqchakie_yawa
ভ্যাবাচ্যাকা,vavachaka
কিংকর্তব্যবিমূঢ়,kinkartavyavimurh
দেড়,ded
হাজার_হাজার,hazar_hazar
বহু_হাজার,bahu_hazar
বলা,bala
শয়ে_শয়ে,shay_shay
শত_শত,shat_shat
তত্কালীন,tatkalin
বের_হওয়া,ber_haoya
ওঠা,otha
সুভাষ_চন্দ্র_বোস,subhash_chandra_bose
সুভাষচন্দ্র_বোস,subhashchandra_bose
সুভাষচন্দ্র,subhashchandra
নেতাজী,netaji
নেতাজী_সুভাষচন্দ্র_বোস,netaji_subhashchandra_bose
রাজ্যের,rajyer
রাজকীয়,rajkian
লেখ,lekh
ছাড়া,chada
বিনা,bina
ব্যতিত,vyatit
বারাণসী,varanasi
কাশী,kashi
কাশী_নগর,kashi_nagar
শিবপুরী,shivpuri
মুক্তিক্ষেত্র,muktikshetra
সময়ে-সময়ে,samay-samay
মাঝে-মাঝে,majhe-majhe
ততক্ষণ_পর্যন্ত,thatakshan_percent
যতক্ষণ_পর্যন্ত,yatakshan_percent
জায়গায়-জায়গায়,jayga-jayga
এক_ধারে,ek_dhare
এক_দিকে,ek_dike
এক_তরফে,ek_tarfe
এমন_সময়ে,eman_samay
সমান_ভাগ,saman_bhaag
সমান_অংশ,saman_aansh
কিভাবে,kivave
কিকরে,kickr
কিপ্রকারে,kiprakare
সব_মিলিয়ে,sab_millie
সব_নিয়ে,sab_nie
শিকারী,shikari
কেউ,keu
যে_কেউ,ye_keu
যে_কোনো,ye_cono
এতটুকু,ettuku
এতটা,etta
এই_পরিমাণ,ei_pariman
উঠতে-পড়তে,uthte-paadate
শুভ_লগ্ন,shubh_lagn
শুভ_মূহুর্ত,shubh_muhurt
শুভ_ক্ষণ,shubh_kshan
সন্নিহিত,sannihit
সমাহিত,samahit
সংগ্রামী,sangrami
ধর্মচ্যূত,dharmachyut
ধর্মভ্রষ্ট,dharmabhrist
ধর্মপথভ্রষ্ট,dharmapathbhrast
নীতিভ্রষ্ট,nitibhrast
ধরা,dhara
স্বগত,swagat
রপ্তানীকৃত,raptanikrut
অবলা,abala
দৌড়ানো,daurano
দৌড়-ঝাঁপ_করা,daud-jhap_kara
জমানো,zamano
অভ্যস্ত_করা,abhyast_kara
জোড়া,jora
জুড়ি,juri
যুগল,yugal
পাওয়া_যাওয়া,pawa_yawa
আশ্চর্য_কাণ্ড,aashcharya_canto
সর্বনাশ,sarvanash
অষ্টম,ashtam
অষ্টম_শ্রেণী,ashtam_shreni
সখী,sakhi
কষ্ট_দেওয়া,kast_dewa
হাসিল_করা,hasil_kara
পাওয়া,pawa
প্রাপ্ত_করা,prapth_kara
আটচল্লিশ,atchallish
মায়াবী,myavi
ঐন্দ্রজালিক,aindrajalik
